id,is_iceberg
69892166,6.927510839887315e-16
2f725a81,0.896797776222229
810abfe4,0.0
e6f973e6,0.008933275938034058
c60a5c46,0.0459427535533905
c42b9e08,0.9685031771659851
c3f00c23,1.8093667677021585e-05
5307fdb8,0.9959462285041809
3e4f005e,4.633014327737328e-07
4a4cc2e0,0.988460898399353
9bdd88d1,0.0
0d832bed,0.36628127098083496
14a134fa,1.9689772035036412e-09
78a41676,1.2064915733134285e-09
0bd4658e,0.0011745743686333299
4a311bb0,0.362891286611557
f939c817,1.5463508659248576e-15
956adc4d,0.9998084902763367
f8a119f5,0.26500874757766724
61faa1ad,0.0003138575120829046
6725eb3e,0.00020540445984806865
17b3a8fd,2.83691896640903e-08
49a88dfc,5.258105119631883e-38
2d6ec645,0.08198775351047516
0d4d77ba,0.9946703314781189
3ee672a2,0.9999208450317383
738b41fd,0.002239492256194353
f7fb320d,0.17251433432102203
b42fad18,0.0
4ab8b00a,0.023207109421491623
f7870f2b,3.77246287825983e-05
4978666a,0.7573570609092712
f1b0d6c7,7.524754430665581e-11
5642407f,2.9510177634861634e-10
36d4ff92,0.9999141693115234
4139aba2,0.11571760475635529
7585ce58,0.33359000086784363
33e25984,0.9995241165161133
ac46f3c9,7.708806037953764e-09
fc34a5b8,0.9945273995399475
85c36a8f,0.13210658729076385
b2d8a426,0.5691073536872864
13ec60d1,0.995690643787384
9d440f42,2.647145258549699e-08
1c0a891e,0.9446789026260376
981c3bc3,0.9999151229858398
295604f4,0.1126498132944107
16ca16c3,2.3177609831392942e-10
b4dda837,0.015838870778679848
88d088ef,8.513626426065457e-08
1b4fa160,0.10315416008234024
f371bd82,1.7684495116369528e-29
b130a0b7,0.9997765421867371
ebf1de82,0.004230826161801815
01e651c3,8.060607115112361e-07
51b1fecc,0.7146495580673218
fa635a31,0.0
97b7d789,2.377328477305707e-13
2f598053,5.7691312393536726e-15
c0e3e148,3.429895700790553e-09
cfa175a8,0.007307061925530434
3d7e09d8,0.9757916927337646
44a13d1b,0.9941097497940063
c66b0948,0.03704173490405083
976a6d64,0.17753589153289795
8bbd8909,0.39932358264923096
522890fd,0.0009228068520314991
f23a3b95,0.47931769490242004
680039dc,0.10069876164197922
93028e53,1.905692261061631e-05
22a16932,4.2522955482127145e-05
7d8126d2,0.000578817562200129
ba2ecd75,5.6829874908552585e-36
8071bdd7,0.09708859771490097
96d5aeee,3.5086615800970968e-28
154be68f,0.9990737438201904
d8c2bfe2,0.9990352392196655
f76d47b0,6.093459070655172e-09
0e781ade,4.652596336963814e-16
13cf6060,0.0
cd99f710,0.03879950940608978
d10005bb,2.2362430104286984e-13
3a31445f,0.999687910079956
3157202d,9.172857176054094e-07
6ee64703,0.8471874594688416
e5de8685,0.004197590984404087
02cc70ba,4.099653526781227e-18
50984a87,0.9133127927780151
fa94957a,0.9998760223388672
eab406b4,0.9982616305351257
3ad39398,0.848761260509491
9ecf3802,1.4047263352523487e-10
6048ae7b,6.108872711933222e-22
9dc68871,3.261437615201951e-13
13701465,0.22205135226249695
8d8779f3,4.503307378563164e-34
0712f269,0.0901230052113533
722c2597,1.22442503062007e-25
478a2b08,0.9620917439460754
38f5fb41,0.5988554358482361
c52ad74d,0.9998890161514282
0c85fd09,0.0
f1582cba,0.9909790754318237
ff836697,0.9993727803230286
ddfe4802,5.128778539924378e-17
3cef3bc7,0.9783364534378052
6a21542b,3.424558963160962e-05
150e23c4,0.9977589845657349
078c6d99,0.5463668704032898
1dcd1dc3,1.4536974958900828e-05
39967e45,0.20850443840026855
6b6333aa,0.0
4ae61433,0.00011028268636437133
f96362e0,0.005482261069118977
97a88aac,3.495310011203401e-06
427ae8ce,0.0016526395920664072
209d4b15,0.039869148284196854
64b453bd,0.0
0f5a484e,0.3487948477268219
5ac74969,0.9571497440338135
736ed43e,0.09843863546848297
8533795f,0.11564845591783524
f5b54fb6,0.9862790107727051
6eb4c041,0.005886669270694256
97afdf42,0.3294520080089569
1bb488db,1.1709586633656954e-09
f132e44d,6.284271605698499e-13
d3c2f140,4.998358917873702e-07
1756794d,0.996812641620636
9efcc11f,3.6632166470823634e-19
14c966cf,0.09177178889513016
59cfe4d1,0.4632726311683655
883151f4,9.166839379584624e-13
34c4c9ff,2.259324446640676e-06
70b4c2eb,0.6801380515098572
96a337d9,0.5690844058990479
7fe89ffa,0.22453024983406067
057c7a22,3.995631040605465e-28
451cc057,2.79010030000634e-22
05076700,3.44431898199801e-35
dc52f6c1,6.908533396199346e-05
b03a59f9,1.0839027718778515e-19
129ed4b0,0.8895407915115356
fb611563,0.995668888092041
ac32e6f1,0.19622671604156494
c05c5ab0,0.5396217107772827
3163d5ed,1.7092983028987874e-08
02096ca4,0.0003859237767755985
e92496c0,1.8756214510521496e-16
1a9e2c50,0.9998800754547119
0864e334,0.9879240989685059
d976faeb,0.19618414342403412
1d7b342f,2.8239110203990756e-25
281bc1ea,0.0
bea9f0cf,0.5295982360839844
f4afa0e6,5.047920439332103e-38
e1b5ef69,0.009549345821142197
b50539fd,8.462807021168561e-23
2a8c9c15,0.08653740584850311
157ebb0c,0.9908314347267151
247d3614,5.809028813530404e-10
0c6cc0cb,0.0
aae88d39,2.2962383730562586e-11
0c77b464,0.0020951819606125355
963cf5ea,0.01164938136935234
1b371d8b,0.9990395903587341
225bc00f,0.0
bc0a4eec,1.0400776994564777e-22
1099782e,1.3030861945040328e-09
a18feadd,0.9982430934906006
ad7f4932,0.004847212694585323
5f8f831e,0.9479464888572693
b5167c35,9.717662704362025e-22
0230b06d,0.5961547493934631
f8d7f7ba,7.5763206402023045e-31
08bd1053,0.0007118911598809063
58e4dc8c,1.2612809017695237e-12
4793ce8e,0.0005126824253238738
304caab4,8.340146378079546e-33
f2ee6d7f,0.0008445832063443959
e1f9c0e4,6.20243517914787e-05
8e40401c,0.5565294027328491
5d9eaba2,0.07183074206113815
55e7562c,2.632659246160074e-08
9da6cb4b,0.0
c3c1c8ec,0.0
3b38698e,4.710794415670105e-18
6c9eb909,1.149241292408565e-13
482a3d1d,0.13003996014595032
0e9918f0,0.024232858791947365
ef894fd2,0.0
4b82e7f7,0.9998855590820312
b9cdd7fb,0.0
94a496f4,9.150035396032763e-09
995eacae,0.3340306580066681
41b02e58,0.9806393980979919
69f04617,1.8728442796600575e-08
c889a03c,0.9998908042907715
91f98acf,0.9999371767044067
9135c19f,0.9996647834777832
1f0e9c09,0.0
260d6e8e,0.0
46334397,6.260655734767241e-24
f34ddf31,3.128856178591377e-06
4d6177d7,0.7723167538642883
76a57270,0.31631436944007874
217b8cea,5.4232951463006884e-09
9a45a566,6.626164616996277e-10
1b55c75e,0.0
7bd92ec6,0.9987999200820923
6c409f41,0.984150230884552
df3e48eb,0.005093002691864967
62723e57,0.0
b8e627bf,4.727709637566138e-36
86bb5d85,0.00012966372014489025
77e5034c,0.0029371308628469706
607079e5,0.5556362867355347
96879fb4,0.0
6afe606d,0.6364562511444092
4129802f,0.988585889339447
a42300ef,0.9977015852928162
1af842f5,0.84986811876297
3fe57d78,0.9930461049079895
f4e60ed5,0.9972457885742188
68c8337b,0.0025992202572524548
914ed5b5,0.16568242013454437
a6bb5987,0.9025642275810242
c781c439,0.09743542969226837
47a1a25e,0.00020317536836955696
80ea0713,0.9611351490020752
a9d001bc,5.5664013842715576e-08
f94d098a,3.6460514252212306e-07
3e230e0e,0.00020352475985419005
24afa485,8.685883434392431e-19
bc37db7f,2.2590099346794963e-14
83f99e4d,4.360995339235979e-26
1a8d86f7,5.0932227185773726e-11
38136419,0.2131287306547165
d393e637,0.7725961804389954
36902570,0.9997977614402771
327f7b25,0.9999039173126221
3f8543c6,4.771587555296719e-06
a0d42a70,0.36047184467315674
e07ba430,0.6181967854499817
c6e53803,0.023089060559868813
fec4dad8,8.557486580684781e-06
933fc5ba,0.19677063822746277
c27eda4e,0.9534034729003906
9b94d2c2,1.0801700415466898e-14
a2dbdb31,2.0730421818179795e-19
816258dd,0.21927452087402344
81f11218,0.0005560864810831845
c4bd9d04,4.503622039919719e-05
c6ce9bf9,0.08808670192956924
a7b3cc29,2.720818548110993e-26
527870bf,0.9834465384483337
9af26068,0.9997532963752747
0b591e70,0.9968010187149048
2b1e57c5,0.3731744885444641
194db786,0.9901318550109863
e09ba644,0.9997312426567078
fa2ed3e5,0.9973590970039368
1ba92726,0.031180087476968765
8c8f45b4,1.3646244329430367e-29
f8889f44,1.6353046579987327e-37
598e255b,1.1884500281666988e-06
45f1aa7a,0.24085888266563416
022956a3,0.0
d406064d,0.9755802750587463
76617947,0.0
d0e5dccb,0.07149937748908997
33271da6,0.0
0840e2b1,0.911185622215271
521a9f4d,0.6542272567749023
7286b1dc,1.0013644136108724e-08
5b6acc2d,1.0723594276555827e-17
e034cd34,0.0
46577660,8.524210932383744e-14
bb4d6f24,0.030372759327292442
bfc7a3f2,0.465098112821579
abc66be8,0.0374499186873436
3627189f,0.9999167919158936
e49a77f6,8.636596746133102e-17
a209d7ee,8.743037222058697e-32
dee69cf6,0.9958458542823792
9a6261a0,3.3035828437277814e-06
a8e444c6,0.0
a6a66a28,0.9723134636878967
db7022ff,3.265602233071263e-09
0dfb45d9,0.0007478297920897603
81c983aa,0.0
a98fb5e1,0.9975507855415344
99e004d7,7.063071289823867e-22
d16e5fbb,4.4795409261293266e-35
3c352f9e,1.3270968338474631e-05
12202699,1.1794000220888279e-09
86af0236,0.1263698786497116
f3703e6f,0.9992353916168213
4a71dc34,0.39040037989616394
321edcdc,0.00476744445040822
e365a657,1.4044193325651877e-12
45755c9c,0.0018270565196871758
873b0829,1.951595786017779e-12
72ccd009,1.0789199004913174e-18
205243d9,0.9102097749710083
d9202f36,4.81963581933087e-07
9d0c30b0,3.2405094430032477e-07
56644ace,2.8891041577334964e-13
c63f527f,0.04517818242311478
bb84b9bd,0.9998548030853271
6f68caf0,0.1411307454109192
8492119b,0.0
71bde48d,0.9998123049736023
d2d6e2ba,0.29183533787727356
6f4b309c,0.14571046829223633
b3cc5ba3,0.06459076702594757
fee39547,0.9714154005050659
4893137a,0.9990247488021851
e283c4c4,0.0007002358324825764
25bac62b,0.2610992193222046
8fd88dd6,0.0
b48c104e,0.03221946582198143
221d500b,5.900482186182998e-11
8f0de087,1.2625973973779925e-27
32342e03,1.5924573659731323e-08
a8da99d8,1.936083959846362e-15
93203755,0.988814651966095
d3c88528,0.9992260932922363
0d7a17b3,3.6006150318235175e-12
bd72f5ec,0.9816521406173706
e953c0fd,0.04128369688987732
e730b6c6,0.739917516708374
c086033a,3.1456905390823472e-24
a521d303,1.5318419865906208e-09
b023957a,8.804781828075647e-05
3e0f04e8,0.0
60647cba,1.3262855117153754e-24
2f5c43a8,0.8404729962348938
b54ba69b,0.6929468512535095
eac962ff,0.4159119427204132
7e2a3763,1.564382816245235e-21
9362d863,0.01893606036901474
8f1b833c,0.9528422951698303
79727ff5,0.0
62614c75,0.9981552958488464
75a03adf,7.003945938777179e-07
cf138392,0.13659103214740753
bf467a96,2.970703251607342e-22
c8b34651,0.9575198292732239
105a5c54,0.0
bf6de75c,0.008966672234237194
060702c8,0.1347459852695465
921bad2c,0.9996565580368042
e0d17eb0,3.893379485475634e-08
9a3825c9,0.9982051849365234
8eda717f,8.063668621716147e-10
78906e0c,0.9975219368934631
c60100ad,0.9876828789710999
90a72a52,0.024078369140625
d80e4ed4,0.003908480517566204
339cd0d2,3.840595949012656e-21
d99de899,0.10214145481586456
357e20d1,0.0
a4d190da,6.004741590004414e-05
bd226217,1.3013766874792054e-05
476e2771,0.9996645450592041
4e483506,5.291142712163309e-16
f70ea081,0.9971367120742798
4645e56f,0.9962756633758545
e6d05940,0.18138271570205688
f8b3c6af,0.9996159076690674
c89d6aad,2.0682180945641448e-07
0cb57f6e,0.42566174268722534
86a4be46,4.100329796562826e-16
75e62d7e,0.0
ebc36374,0.07402506470680237
0ebcb731,0.9953861832618713
24d000c5,1.582906406838447e-05
f3c9a4f6,0.029058381915092468
1bc59730,0.0
47ea0bff,0.9997944235801697
cdeccfdd,2.624285947512746e-16
15e09a1d,0.0012949993833899498
00652788,0.0038430914282798767
23649c84,4.733180838765626e-27
91188a77,1.7161569152874795e-25
eaca8580,0.14119082689285278
4ce9daeb,0.8575178980827332
d4220673,0.7620515823364258
b6a87aef,0.16409270465373993
8333ebed,0.5266077518463135
950a3453,0.0
7074f6c9,0.05618887394666672
98a02caf,2.9109665778515688e-15
59c8d2b3,0.9999244213104248
d99d13bd,0.9978995323181152
de86f1cf,0.9995883107185364
8f4b1985,0.926315426826477
a7779b04,8.38948199088918e-06
2caeab11,3.167962558947579e-09
16aeea7c,0.016323138028383255
b9d19ab9,0.999808132648468
29c5d2fd,0.9991338849067688
efcefa55,0.12449236214160919
099161c3,0.3160555064678192
12b49195,8.741474402319279e-31
96a1ce13,0.9701704382896423
67964b4f,0.0
b61c605c,2.9936992973489396e-07
bcfc0f16,1.6986179129929724e-09
bf0cb956,8.049714897617433e-29
12f6aa7d,0.054941326379776
f36f3a0c,0.007033001631498337
83490492,0.025814777240157127
e3b62b60,4.204472861601971e-05
20b27d66,0.999950647354126
25c3ce93,0.785814642906189
67a2ff0b,0.9366356134414673
9b2d3c1a,0.9981012940406799
8ad51f7d,0.0
14137b57,0.0014831834705546498
9ea5aa79,6.129315776402229e-31
5ea1d2dd,3.390920755919069e-05
979c867e,0.9995110034942627
7ea1e1b6,0.00015497439017053694
d65520ba,1.6775180834822016e-29
765ad2e2,0.2818979322910309
d2957326,0.009921803139150143
24349e24,4.792444110827965e-13
fd8a2ae3,4.476799942717104e-16
b282d98e,0.9234812259674072
3eaa7a61,2.0642586605390534e-05
16533dd4,0.003635401139035821
4adb68d7,0.9999605417251587
565005b9,0.13481926918029785
51d86e0c,0.9859150648117065
30635642,8.137842157375783e-19
d9480a60,5.5532124038082387e-11
b2647128,0.0014920626999810338
20478c55,0.9998323917388916
caa0d105,5.5401156714651734e-05
474f4534,0.2947823405265808
d51e3867,0.9766403436660767
e5d1bba7,0.023257214576005936
e7000b2a,8.972016705965924e-12
78f06b79,3.507435268537741e-33
8a9f4bee,0.9982588887214661
3d716bbe,0.09189105033874512
6e1ddef1,5.40829614692484e-06
9826f39a,9.860709582198979e-09
3fdc82f7,0.16893695294857025
31f013c3,0.13826996088027954
97a9df6d,1.6904366930248216e-05
10e65294,0.020734839141368866
0bdca1a5,0.8759509921073914
374037fa,0.09130443632602692
1d1a0cec,0.2894030213356018
d415c5ad,0.0001656390231801197
ced1306d,1.1954838657648688e-22
f43497f3,0.00797296967357397
ffd13a9e,0.9998528957366943
6f67148e,0.002592847915366292
be322b68,3.4074714676535223e-06
af209b44,1.7285358921981242e-07
69b53a4a,0.7565025091171265
4c085180,0.010200509801506996
608cea18,0.22973445057868958
f8bebbfd,0.9255905747413635
ae16855d,4.717220872407779e-05
dfc700b3,0.9935306906700134
e3bdd9ac,0.9966365098953247
87a8ea20,9.884778144459935e-16
3c3da9aa,0.013578898273408413
76c882d6,1.7229900839152863e-27
9e429645,0.9920217990875244
7dc9c990,3.6632809696646155e-22
f38d53ef,0.020181840285658836
e1785b6e,2.910617249312004e-26
80c673fb,0.9822924733161926
a8b8c20b,0.8806177377700806
6a1ff150,0.67852383852005
2f68d4fe,0.5210201144218445
c462ec65,0.9958970546722412
c374d5c4,0.015621070750057697
d20769b3,0.14373520016670227
c467fe4d,0.10771289467811584
1356229e,1.6312189643485908e-07
b1532127,6.923424962954741e-36
3777ee22,0.9921295046806335
4ba6023f,0.999974250793457
08504ae6,9.567258985043736e-07
5e0b4cc5,4.1551942401505734e-36
249a0c1f,0.9384349584579468
24b3497f,1.3836463187900288e-15
9edcf494,0.0
53297290,0.002905498258769512
6d3a269e,0.999923586845398
1b0d38fc,0.0011982653522863984
02747427,0.8527498841285706
38867253,0.9998226761817932
c392dbd0,0.9874042272567749
8939734c,1.9252473660806865e-18
097ba3af,0.0
30f0f835,0.02131999470293522
bdab1bcf,0.9078039526939392
1070a984,0.9876640439033508
c41b8a90,0.9153105616569519
86a3b5cc,0.016100721433758736
d0a3719e,0.18810929358005524
b1a8067b,0.0
911bc6aa,8.79215846794068e-08
67a2d0ac,0.0004547065182123333
11447262,4.289030403015204e-05
12fd1375,6.7133956300480635e-25
f2898538,1.1267309331049795e-29
0e7355e2,0.0
bc2c87c8,0.999954342842102
94001156,2.417342329863459e-06
d5855224,0.828846275806427
a3c1a552,1.512285717069713e-18
edcf54fa,7.948749444827985e-20
a28b90eb,0.6490378379821777
63cd028f,4.055067392982892e-11
dbc79657,0.0023006433621048927
bc856bf1,0.004900687839835882
c7e25a70,0.8378120064735413
9771b119,0.0
836db0d9,6.405841135315171e-11
f5685d3e,0.11947944760322571
bb04299d,0.2766769528388977
163a9d23,0.11143126338720322
5283c614,0.0
2276d5d8,0.04135787487030029
ccb77e34,3.375214568325986e-27
d4a75bf3,9.128959810311699e-09
e15f46ea,9.721283315585318e-17
992a45ba,5.076145498605911e-06
056e7768,0.0
a1dc016b,1.415230508428067e-05
38db82cd,3.09594803127311e-08
3295f3ae,7.818616154509073e-07
a6ff3660,9.007435437524691e-05
5981b799,0.9997032284736633
2636d79d,2.5919987456293064e-14
7a8521e2,0.0
9b53021d,0.0021233276929706335
0a37be18,0.998806357383728
a8676e55,0.999415397644043
3488b8fc,0.027430851012468338
b86d4006,0.9993164539337158
33888635,0.999931812286377
aa9ca5f9,9.906122144798246e-09
08faf0f6,0.0
5320cd26,8.853074523473836e-12
2c57fdaa,0.008227101527154446
d467ce62,3.246996271855096e-08
888a568e,0.9994847774505615
88d6c838,0.9955262541770935
8f138517,4.054247562668145e-11
e1108dc0,5.976277045106939e-19
9e9cd6c9,3.6083044511288007e-14
ab893af4,4.069269574080714e-11
4d4b30ba,0.9858604669570923
7ce15e26,0.00015930089284665883
dbc45500,3.7407346643002215e-16
6a0cde3f,0.0009421001886948943
2658014c,0.0001720791042316705
08d20604,3.780407453746193e-08
03c83dc9,1.2109787189968743e-23
d741ccd1,0.017111409455537796
992d48b6,0.0
b1ea3253,0.9987980127334595
da379e69,3.3589364092162958e-37
73b429af,0.9984174966812134
2aefe712,0.999576985836029
1e3634f9,0.9981144666671753
069ee09e,0.0
a7970f81,0.0
23084d2e,0.0
ac57710a,0.9931604862213135
02553267,0.987562894821167
0971c6c7,6.664406921649062e-17
cdb7f1fe,0.01281200721859932
d3af3f60,0.1337277889251709
59daf44b,0.0016725033055990934
c2169934,0.0047144521959125996
da03b56e,0.00027465622406452894
474ea404,0.2526082694530487
f686cdc4,0.8576130867004395
f865b354,4.1639643313828856e-05
106df554,0.0005348498816601932
e5637171,0.12656213343143463
cba8985c,0.006622538436204195
cc09c9ce,0.04052514210343361
0b85b33f,0.9753516912460327
92f20625,0.9996823072433472
6b1379dd,0.19270658493041992
ed2b1df1,3.4389770303071874e-19
325124e4,1.2528096338115802e-09
7455c944,0.0
fd68ccc1,0.024871889501810074
8df9100d,0.0018129071686416864
c406df9b,0.0005305585800670087
4978870c,0.0
383f95d6,0.19334982335567474
aba96bbf,2.1330717017983007e-33
6bba66b4,6.406097874389616e-11
b86fa0c9,0.0015673417365178466
a2abc369,0.1306743621826172
0b40c014,0.00032296229619532824
d45add48,3.2195616768149193e-06
00193999,0.9941300749778748
c2f1b710,2.93822521868492e-09
53750c72,4.5469441545265e-08
3137ef1d,0.9684630632400513
bc6b8e2a,0.06037037819623947
7cb546c6,0.9516684412956238
d59a2349,0.0
04d04b9a,3.382249633432366e-05
05ac1343,3.346271156066098e-17
2917895f,4.972697668676092e-14
342a1d01,0.997806966304779
78309e4b,0.17935413122177124
5c1a5aba,2.2089228224331237e-08
fae57f79,3.220220314362199e-13
23821d71,0.12106229364871979
5780b19d,0.0
11c67865,0.4871721863746643
8564f114,0.03393339738249779
ec7d0fdd,0.998053789138794
9a0446b8,0.004530543461441994
5f5da69d,0.9820919632911682
7a11839b,0.9972063899040222
763c9bbf,5.457752147583817e-37
15a7b5c5,2.3207056074170396e-05
e9c7e251,0.0026604875456541777
2555c207,3.0154556952766143e-05
ec8d9784,0.0
08fd9d10,0.05967668816447258
9504ae29,1.2485616984747594e-08
0b91a24d,0.00011663127952488139
e62e6cfe,0.9686239361763
5d1291bb,0.41394495964050293
b3c1f2e7,0.002176970476284623
c6a8db21,8.733367394597735e-06
f2c137fd,0.9954202771186829
b61e8155,0.0010122022358700633
45b9ee35,0.9517633318901062
8fe9c49b,4.639592319418694e-29
b98ceb09,1.2173296117228547e-29
70c4a435,2.654963395798404e-07
d953d111,0.8207013607025146
da7de86e,0.006624975707381964
519f8611,0.00227809464558959
75eefdc3,1.429280837328406e-05
62412092,0.988890528678894
de8ec010,1.201321688898994e-22
ee6121f8,0.00037327836616896093
412b66e0,0.9177908301353455
7405c131,0.920146644115448
efff4306,0.0006225054385140538
5658d679,4.428360686553332e-30
617f88fc,9.071343924915709e-07
a120100b,3.7643998110684863e-22
0971369e,0.900884747505188
83f7fe7b,0.4551560580730438
12437da1,0.0
8e7f96a5,3.8784331302110786e-10
a08237de,3.3842620372759313e-10
a013bd6f,3.580321581467857e-28
c6fdd404,0.9986365437507629
317e2af4,0.80801922082901
dd9878c0,0.0010007875971496105
42e76a51,0.9921674132347107
022f77e3,0.31240835785865784
cada3682,0.9706488847732544
53074f1f,1.0491866078154999e-06
e6c19679,0.970792829990387
dfb69b8b,4.848060143558541e-06
e1572941,8.890682108705569e-14
8d549cd2,0.0009475888218730688
6913594d,0.13369502127170563
6e528fd6,4.347914542861951e-22
c8b037c7,1.0610664477402791e-19
c3b6c880,5.173439840993464e-18
9684ac04,0.0
6d974acc,0.41932132840156555
57b10462,0.2781912386417389
b2373298,1.1337780017279513e-18
8e946e10,0.9993506073951721
6acee7de,3.4348769872849516e-07
8ad7cc2f,0.0
8e6e087e,0.0006293550250120461
c3e46df5,2.751427286961511e-14
f6983f34,0.9570602178573608
8130a3aa,4.135128925473325e-13
0f11be03,0.005888394080102444
766073e1,0.04853419214487076
e67f6889,0.9917793869972229
148a0930,2.6486653582208364e-12
b333ff97,0.99347984790802
1c148a28,2.8560045393533073e-05
ee0b02d7,0.39450961351394653
fa1c5f6d,0.01332242600619793
9b12ae1f,5.188348015106037e-12
3bb60b1b,0.004504228476434946
096e7594,0.10130178928375244
ac98996a,0.17395716905593872
1b7b9b9d,0.00807920005172491
61b2ac6f,0.19543763995170593
2bd414a8,0.1426047533750534
73d12826,1.0115262124057484e-28
29f7ec33,0.0006674715550616384
265f8aa8,0.9998680353164673
0d6be675,9.139246685663238e-06
a00ecdf6,0.0010482815559953451
c414328a,1.246555286224374e-20
d47de87e,0.0015956296119838953
376f984f,0.014332098886370659
12a35aa5,0.02156045287847519
8ecfd739,2.247233996111042e-11
2cbc30f4,6.5456974880362395e-06
aa4bdf31,0.8303617835044861
69d18f51,0.9983951449394226
50cd4394,0.0
bda732e1,0.11792206764221191
8e77e385,1.7565997267876554e-10
49dfd51a,0.008377193473279476
b0a3e728,0.965542733669281
518061ec,0.00033365070703439415
bb306c8c,0.0
1b2cf099,1.9970694850157244e-15
e7c405e4,1.7531912847080025e-26
1fc79c9d,0.0009254403412342072
3427cd60,0.9999434947967529
8fc604cd,0.9999575614929199
0981acfd,3.6883287920105626e-27
512e9c5c,0.3806517422199249
ae9f2426,1.971134144795883e-09
a8cd44c8,0.8847070932388306
acac91c3,0.07722832262516022
35988937,0.2972566485404968
2a2dd539,0.06358107924461365
3f971e0a,0.0
7e09131c,0.0066094850189983845
82726c59,0.4002258777618408
ec4c3dbd,0.8072617650032043
2a851255,0.0
2cebdab4,0.9995476603507996
013b617b,0.3887331187725067
21a8603a,0.0669856071472168
fe2f2579,0.0019103084923699498
df069a3d,3.3553599898539233e-09
595f7f57,0.1322917938232422
081bdb0a,0.0
6f8e7b3a,0.11040538549423218
d1824fe1,6.0120945393427495e-31
3ddc6778,0.9933839440345764
57e4244d,0.08356806635856628
18e2e176,0.0
7394cdbc,0.9947444200515747
19821b41,0.0
12e9563c,0.9998030066490173
b96c9ed9,0.9998358488082886
096d9c1b,0.000522793096024543
97454a30,0.9996867179870605
43b6c5d3,0.367556095123291
2c58bcc5,3.9804868148143786e-24
0c71dc02,0.2366364300251007
f7cd79b0,0.5318015813827515
922ec513,6.212668725823212e-13
561b6b2c,0.1769859939813614
32913f04,0.9858761429786682
77aad507,1.9584092569857603e-07
d62d5a9c,4.918239028484095e-06
be70bb3d,0.9970569610595703
84920252,0.9946553707122803
b9623d93,1.2818958339266828e-06
ba925eca,1.5057289601827506e-06
181ecadf,0.0005763993831351399
6fbcc9e2,0.03453482687473297
57d5b182,4.535995969945361e-07
d3013a36,6.070903224575375e-10
21cafb54,2.1861492882635503e-07
d1a6cc74,1.9852012623738246e-34
c4017d47,5.845272426086012e-06
22e05854,1.545317718409933e-05
7eb53ec8,0.10259804129600525
c77a806d,0.9997699856758118
c114c951,0.9996086955070496
71495521,4.4706581706405525e-30
98bb1260,0.0049621486105024815
546ec108,0.08732020854949951
78f39102,1.413128281058107e-08
26b6379a,0.008551867678761482
